,destination_facility,disposal,report_quarter,report_year,total_adc,transformation,county_id
249,Otay Landfill,281324.09,1,2002,16000.81,0.0,37
250,Ramona Landfill,17436.01,1,2002,3.23,0.0,37
251,San Onofre Landfill,365.0,1,2002,3.23,0.0,37
252,Sycamore Landfill,214330.72,1,2002,46022.27,0.0,37
253,West Miramar Sanitary Landfill,309837.39,1,2002,46022.27,0.0,37
255,Borrego Landfill,997.12,2,2002,42.9,0.0,37
256,Las Pulgas Landfill,9864.0,2,2002,42.9,0.0,37
257,Otay Landfill,306434.89,2,2002,20422.04,0.0,37
258,Ramona Landfill,18273.82,2,2002,2.7,0.0,37
259,San Onofre Landfill,495.0,2,2002,2.7,0.0,37
260,Sycamore Landfill,226774.16,2,2002,66698.37,0.0,37
261,West Miramar Sanitary Landfill,354472.63,2,2002,66698.37,0.0,37
263,Borrego Landfill,1029.17,3,2002,24.74,0.0,37
264,Las Pulgas Landfill,11746.0,3,2002,24.74,0.0,37
265,Otay Landfill,345512.59,3,2002,21274.96,0.0,37
266,Ramona Landfill,18244.54,3,2002,18.65,0.0,37
267,San Onofre Landfill,616.0,3,2002,18.65,0.0,37
268,Sycamore Landfill,223237.98,3,2002,46595.82,0.0,37
269,West Miramar Sanitary Landfill,362393.84,3,2002,46595.82,0.0,37
271,Borrego Landfill,1402.27,4,2002,38.51,0.0,37
272,Las Pulgas Landfill,10937.0,4,2002,38.51,0.0,37
273,Otay Landfill,332633.18,4,2002,24805.64,0.0,37
274,Ramona Landfill,18018.57,4,2002,28.2,0.0,37
275,San Onofre Landfill,584.0,4,2002,28.2,0.0,37
276,Sycamore Landfill,213963.63,4,2002,32479.49,0.0,37
277,West Miramar Sanitary Landfill,326592.4,4,2002,32479.49,0.0,37
280,Borrego Landfill,1219.73,1,2003,34.14,0.0,37
281,Las Pulgas Landfill,8389.0,1,2003,34.14,0.0,37
282,Otay Landfill,331693.09,1,2003,29697.66,0.0,37
283,Ramona Landfill,17814.85,1,2003,16.35,0.0,37
284,San Onofre Landfill,379.0,1,2003,16.35,0.0,37
285,Sycamore Landfill,218978.62,1,2003,35553.5,0.0,37
286,West Miramar Sanitary Landfill,327864.92,1,2003,35553.5,0.0,37
288,Borrego Landfill,1254.88,2,2003,28.38,0.0,37
289,Las Pulgas Landfill,7704.0,2,2003,28.38,0.0,37
290,Otay Landfill,353235.95,2,2003,41521.95,0.0,37
291,Ramona Landfill,17797.94,2,2003,15.19,0.0,37
292,San Onofre Landfill,354.0,2,2003,15.19,0.0,37
293,Sycamore Landfill,226996.78,2,2003,45160.85,0.0,37
294,West Miramar Sanitary Landfill,362265.41,2,2003,45160.85,0.0,37
296,Borrego Landfill,1049.31,3,2003,21.32,0.0,37
297,Las Pulgas Landfill,7725.0,3,2003,21.32,0.0,37
298,Otay Landfill,377410.47,3,2003,36114.03,0.0,37
299,Ramona Landfill,17884.79,3,2003,48.43,0.0,37
300,San Onofre Landfill,70.0,3,2003,48.43,0.0,37
301,Sycamore Landfill,222913.56,3,2003,40921.36,0.0,37
302,West Miramar Sanitary Landfill,379203.66,3,2003,40921.36,0.0,37
304,Borrego Landfill,1391.77,4,2003,83.27,0.0,37
305,Las Pulgas Landfill,10027.0,4,2003,83.27,0.0,37
306,Otay Landfill,357470.1,4,2003,27780.91,0.0,37
307,Ramona Landfill,26417.33,4,2003,21.04,0.0,37
308,San Onofre Landfill,0.16,4,2003,21.04,0.0,37
309,Sycamore Landfill,231736.71,4,2003,40797.1,0.0,37
310,West Miramar Sanitary Landfill,341220.04,4,2003,40797.1,0.0,37
313,Borrego Landfill,1470.81,1,2004,58.18,0.0,37
314,Las Pulgas Landfill,8389.0,1,2004,58.18,0.0,37
315,Otay Landfill,333214.08,1,2004,61850.09,0.0,37
316,Ramona Landfill,24302.5,1,2004,52.79,0.0,37
317,Sycamore Landfill,226710.63,1,2004,43587.46,0.0,37
318,West Miramar Sanitary Landfill,353037.47,1,2004,43587.46,0.0,37
320,Borrego Landfill,1469.88,2,2004,110404.86,0.0,37
321,Las Pulgas Landfill,8639.0,2,2004,110404.86,0.0,37
322,Otay Landfill,350210.53,2,2004,65438.33,0.0,37
323,Ramona Landfill,22192.59,2,2004,65438.33,0.0,37
324,Sycamore Landfill,238135.82,2,2004,44966.53,0.0,37
325,West Miramar Sanitary Landfill,373102.97,2,2004,44966.53,0.0,37
327,Borrego Landfill,973.71,3,2004,190.47,0.0,37
328,Las Pulgas Landfill,8726.0,3,2004,190.47,0.0,37
329,Otay Landfill,387042.54,3,2004,67449.73,0.0,37
330,Ramona Landfill,16178.95,3,2004,73.76,0.0,37
331,San Onofre Landfill,9.32,3,2004,73.76,0.0,37
332,Sycamore Landfill,232833.37,3,2004,45560.82,0.0,37
333,West Miramar Sanitary Landfill,379014.28,3,2004,45560.82,0.0,37
335,Borrego Landfill,1353.44,4,2004,186.11,0.0,37
336,Las Pulgas Landfill,8978.0,4,2004,186.11,0.0,37
337,Otay Landfill,350173.22,4,2004,53196.26,0.0,37
338,Ramona Landfill,17713.32,4,2004,18.63,0.0,37
339,Sycamore Landfill,224406.42,4,2004,38434.13,0.0,37
340,West Miramar Sanitary Landfill,373708.33,4,2004,38434.13,0.0,37
343,Borrego Landfill,1243.05,1,2005,126.22,0.0,37
344,Las Pulgas Landfill,10525.0,1,2005,126.22,0.0,37
345,Otay Landfill,362537.61,1,2005,42800.74,0.0,37
346,Ramona Landfill,16970.3,1,2005,17.41,0.0,37
347,Sycamore Landfill,229231.23,1,2005,45321.17,0.0,37
348,West Miramar Sanitary Landfill,372742.44,1,2005,45321.17,0.0,37
350,Borrego Landfill,1256.81,2,2005,113446.88,0.0,37
351,Las Pulgas Landfill,13144.0,2,2005,113446.88,0.0,37
352,Otay Landfill,371727.67,2,2005,56725.99,0.0,37
353,Ramona Landfill,16934.35,2,2005,56725.99,0.0,37
354,Sycamore Landfill,225853.38,2,2005,56720.89,0.0,37
355,West Miramar Sanitary Landfill,417882.05,2,2005,56720.89,0.0,37
357,Borrego Landfill,940.41,3,2005,112367.9,0.0,37
358,Las Pulgas Landfill,14634.0,3,2005,112367.9,0.0,37
359,Otay Landfill,380131.3,3,2005,67368.75,0.0,37
360,Ramona Landfill,16699.07,3,2005,67368.75,0.0,37
361,San Onofre Landfill,210.0,3,2005,67368.75,0.0,37
362,Sycamore Landfill,218399.55,3,2005,44999.15,0.0,37
363,West Miramar Sanitary Landfill,427467.81,3,2005,44999.15,0.0,37
365,Borrego Landfill,1464.28,4,2005,78309.04,0.0,37
366,Las Pulgas Landfill,9856.0,4,2005,78309.04,0.0,37
367,Otay Landfill,361294.39,4,2005,56993.32,0.0,37
368,Ramona Landfill,17498.16,4,2005,56993.32,0.0,37
369,San Onofre Landfill,129.0,4,2005,56993.32,0.0,37
370,Sycamore Landfill,209091.9,4,2005,21315.72,0.0,37
371,West Miramar Sanitary Landfill,353996.93,4,2005,21315.72,0.0,37
374,Borrego Landfill,1429.84,1,2006,240.09,0.0,37
375,Las Pulgas Landfill,8985.0,1,2006,240.09,0.0,37
376,Otay Landfill,365080.58,1,2006,62861.89,0.0,37
377,Ramona Landfill,17889.52,1,2006,37.73,0.0,37
378,Sycamore Landfill,209441.88,1,2006,32443.43,0.0,37
379,West Miramar Sanitary Landfill,326137.57,1,2006,32443.43,0.0,37
381,Borrego Landfill,1882.96,2,2006,195.43,0.0,37
382,Las Pulgas Landfill,7900.0,2,2006,195.43,0.0,37
383,Otay Landfill,403875.15,2,2006,58357.11,0.0,37
384,Ramona Landfill,17380.94,2,2006,76.01,0.0,37
385,San Onofre Landfill,495.07,2,2006,76.01,0.0,37
386,Sycamore Landfill,217519.86,2,2006,35765.11,0.0,37
387,West Miramar Sanitary Landfill,370956.82,2,2006,35765.11,0.0,37
389,Borrego Landfill,2511.77,3,2006,90.06,0.0,37
390,Las Pulgas Landfill,9576.0,3,2006,90.06,0.0,37
391,Otay Landfill,380460.46,3,2006,60815.42,0.0,37
392,Ramona Landfill,17335.37,3,2006,22.96,0.0,37
393,San Onofre Landfill,433.03,3,2006,22.96,0.0,37
394,Sycamore Landfill,223831.41,3,2006,28623.06,0.0,37
395,West Miramar Sanitary Landfill,369575.69,3,2006,28623.06,0.0,37
397,Borrego Landfill,2535.1,4,2006,56.51,0.0,37
398,Las Pulgas Landfill,8511.0,4,2006,56.51,0.0,37
399,Otay Landfill,337604.84,4,2006,56837.08,0.0,37
400,Ramona Landfill,17107.76,4,2006,56.23,0.0,37
401,San Onofre Landfill,42.26,4,2006,56.23,0.0,37
402,Sycamore Landfill,211089.81,4,2006,30991.96,0.0,37
403,West Miramar Sanitary Landfill,313078.97,4,2006,30991.96,0.0,37
406,Borrego Landfill,2524.56,1,2007,101.87,0.0,37
407,Las Pulgas Landfill,8785.0,1,2007,101.87,0.0,37
408,Otay Landfill,343308.61,1,2007,55393.41,0.0,37
409,Ramona Landfill,17186.78,1,2007,6.04,0.0,37
410,San Onofre Landfill,112.0,1,2007,6.04,0.0,37
411,Sycamore Landfill,239561.55,1,2007,29562.24,0.0,37
412,West Miramar Sanitary Landfill,287416.25,1,2007,29562.24,0.0,37
414,Borrego Landfill,1796.61,2,2007,149.43,0.0,37
415,Las Pulgas Landfill,7198.0,2,2007,149.43,0.0,37
416,Otay Landfill,345595.7,2,2007,60073.21,0.0,37
417,Ramona Landfill,17513.08,2,2007,71.96,0.0,37
418,San Onofre Landfill,264.0,2,2007,71.96,0.0,37
419,Sycamore Landfill,249667.48,2,2007,34659.79,0.0,37
420,West Miramar Sanitary Landfill,312453.89,2,2007,34659.79,0.0,37
422,Borrego Landfill,1889.66,3,2007,151.09,0.0,37
423,Las Pulgas Landfill,7251.0,3,2007,151.09,0.0,37
424,Otay Landfill,331131.95,3,2007,58926.6,0.0,37
425,Ramona Landfill,17244.37,3,2007,27.63,0.0,37
426,Sycamore Landfill,243268.72,3,2007,34769.82,0.0,37
427,West Miramar Sanitary Landfill,321710.59,3,2007,34769.82,0.0,37
429,Borrego Landfill,2321.35,4,2007,100.14,0.0,37
430,Las Pulgas Landfill,7652.08,4,2007,555.0,0.0,37
431,Otay Landfill,330324.85,4,2007,53908.28,0.0,37
432,Ramona Landfill,5012.16,4,2007,5.38,0.0,37
433,Sycamore Landfill,241930.6,4,2007,35938.71,0.0,37
434,West Miramar Sanitary Landfill,326057.03,4,2007,35938.71,0.0,37
437,Borrego Landfill,2229.33,1,2008,80.22,0.0,37
438,Las Pulgas Landfill,8758.0,1,2008,80.22,0.0,37
439,Otay Landfill,326775.46,1,2008,51753.56,0.0,37
440,Ramona Landfill,16291.63,1,2008,4.79,0.0,37
441,San Onofre Landfill,30.0,1,2008,4.79,0.0,37
442,Sycamore Landfill,231471.56,1,2008,36634.64,0.0,37
443,West Miramar Sanitary Landfill,306159.28,1,2008,67193.83,0.0,37
445,Borrego Landfill,2047.19,2,2008,126.19,0.0,37
446,Las Pulgas Landfill,7971.0,2,2008,126.19,0.0,37
447,Otay Landfill,313718.22,2,2008,53244.73,0.0,37
448,Ramona Landfill,17224.27,2,2008,33.65,0.0,37
449,San Onofre Landfill,150.0,2,2008,33.65,0.0,37
450,Sycamore Landfill,237987.59,2,2008,41689.86,0.0,37
451,West Miramar Sanitary Landfill,265472.99,2,2008,34699.16,0.0,37
453,Borrego Landfill,2355.53,3,2008,103.41,0.0,37
454,Las Pulgas Landfill,8456.0,3,2008,103.41,0.0,37
455,Otay Landfill,311386.64,3,2008,55745.64,0.0,37
456,Ramona Landfill,17536.88,3,2008,36.31,0.0,37
457,San Onofre Landfill,244.0,3,2008,36.31,0.0,37
458,Sycamore Landfill,213624.06,3,2008,41335.71,0.0,37
459,West Miramar Sanitary Landfill,269066.94,3,2008,34520.91,0.0,37
461,Borrego Landfill,2189.09,4,2008,122.17,0.0,37
462,Las Pulgas Landfill,8212.0,4,2008,122.17,0.0,37
463,Otay Landfill,317807.82,4,2008,47482.95,0.0,37
464,Ramona Landfill,17269.14,4,2008,9.27,0.0,37
465,San Onofre Landfill,215.0,4,2008,9.27,0.0,37
466,Sycamore Landfill,193837.47,4,2008,32221.87,0.0,37
467,West Miramar Sanitary Landfill,232100.71,4,2008,22296.15,0.0,37
470,Borrego Landfill,1383.09,1,2009,20.17,0.0,37
471,Las Pulgas Landfill,7947.0,1,2009,20.17,0.0,37
472,Otay Landfill,318822.63,1,2009,40429.43,0.0,37
473,Ramona Landfill,16831.82,1,2009,11.29,0.0,37
474,San Onofre Landfill,199.0,1,2009,11.29,0.0,37
475,Sycamore Landfill,188078.68,1,2009,30902.2,0.0,37
476,West Miramar Sanitary Landfill,211253.9,1,2009,337.5,0.0,37
478,Borrego Landfill,1800.51,2,2009,79452.66,0.0,37
479,Las Pulgas Landfill,7634.0,2,2009,79452.66,0.0,37
480,Otay Landfill,323041.74,2,2009,45841.46,0.0,37
481,Ramona Landfill,13932.43,2,2009,64.84,0.0,37
482,San Onofre Landfill,297.0,2,2009,64.84,0.0,37
483,Sycamore Landfill,204290.82,2,2009,32929.49,0.0,37
484,West Miramar Sanitary Landfill,241600.49,2,2009,616.87,0.0,37
486,Borrego Landfill,1916.43,3,2009,77273.88,0.0,37
487,Las Pulgas Landfill,8122.0,3,2009,77273.88,0.0,37
488,Otay Landfill,269112.88,3,2009,47671.11,0.0,37
489,San Onofre Landfill,292.0,3,2009,47671.11,0.0,37
490,Sycamore Landfill,211483.01,3,2009,29602.77,0.0,37
491,West Miramar Sanitary Landfill,245479.08,3,2009,29602.77,0.0,37
493,Borrego Landfill,1588.01,4,2009,74102.06,0.0,37
494,Las Pulgas Landfill,7531.0,4,2009,74102.06,0.0,37
495,Otay Landfill,271897.89,4,2009,44638.33,0.0,37
496,San Onofre Landfill,229.0,4,2009,44638.33,0.0,37
497,Sycamore Landfill,214124.88,4,2009,29463.73,0.0,37
498,West Miramar Sanitary Landfill,204885.66,4,2009,29463.73,0.0,37
501,Borrego Landfill,1706.13,1,2010,76953.23,0.0,37
502,Las Pulgas Landfill,7746.0,1,2010,76953.23,0.0,37
503,Otay Landfill,261808.05,1,2010,44124.77,0.0,37
504,San Onofre Landfill,31.0,1,2010,44124.77,0.0,37
505,Sycamore Landfill,217581.6,1,2010,32828.46,0.0,37
506,West Miramar Sanitary Landfill,214710.23,1,2010,32828.46,0.0,37
508,Borrego Landfill,1437.74,2,2010,84269.17,0.0,37
509,Las Pulgas Landfill,7497.0,2,2010,84269.17,0.0,37
510,Otay Landfill,252790.16,2,2010,50383.5,0.0,37
511,Sycamore Landfill,225402.36,2,2010,32858.87,0.0,37
512,West Miramar Sanitary Landfill,243291.24,2,2010,1026.8,0.0,37
514,Borrego Landfill,1080.02,3,2010,76218.92,0.0,37
515,Las Pulgas Landfill,7182.0,3,2010,76218.92,0.0,37
516,Otay Landfill,219107.04,3,2010,49897.57,0.0,37
517,Sycamore Landfill,223115.3,3,2010,26023.85,0.0,37
518,West Miramar Sanitary Landfill,251163.94,3,2010,297.5,0.0,37
520,Borrego Landfill,1498.28,4,2010,66296.25,0.0,37
521,Las Pulgas Landfill,7284.0,4,2010,66296.25,0.0,37
522,Otay Landfill,223204.97,4,2010,41674.13,0.0,37
523,San Onofre Landfill,188.0,4,2010,41674.13,0.0,37
524,Sycamore Landfill,211802.95,4,2010,20124.62,0.0,37
525,West Miramar Sanitary Landfill,220683.36,4,2010,4497.5,0.0,37
528,Borrego Landfill,1163.14,1,2011,71675.66,0.0,37
529,Las Pulgas Landfill,7258.0,1,2011,71675.66,0.0,37
530,Otay Landfill,212837.5,1,2011,40532.35,0.0,37
531,San Onofre Landfill,214.0,1,2011,40532.35,0.0,37
532,Sycamore Landfill,210591.3,1,2011,31143.31,0.0,37
533,West Miramar Sanitary Landfill,250468.17,1,2011,31143.31,0.0,37
535,Borrego Landfill,1221.4,2,2011,79536.69,0.0,37
536,Las Pulgas Landfill,6802.0,2,2011,79536.69,0.0,37
537,Otay Landfill,225791.25,2,2011,49180.3,0.0,37
538,San Onofre Landfill,180.0,2,2011,49180.3,0.0,37
539,Sycamore Landfill,217026.36,2,2011,28541.39,0.0,37
540,West Miramar Sanitary Landfill,245805.71,2,2011,1815.0,0.0,37
542,Borrego Landfill,778.23,3,2011,82112.37,0.0,37
543,Las Pulgas Landfill,7139.0,3,2011,82112.37,0.0,37
544,Otay Landfill,245761.81,3,2011,54122.02,0.0,37
545,San Onofre Landfill,328.0,3,2011,54122.02,0.0,37
546,Sycamore Landfill,213950.87,3,2011,26725.35,0.0,37
547,West Miramar Sanitary Landfill,240718.64,3,2011,1265.0,0.0,37
549,Borrego Landfill,908.37,4,2011,75930.14,0.0,37
550,Las Pulgas Landfill,7197.0,4,2011,75930.14,0.0,37
551,Otay Landfill,273219.28,4,2011,48632.87,0.0,37
552,San Onofre Landfill,339.0,4,2011,48632.87,0.0,37
553,Sycamore Landfill,209695.42,4,2011,24800.27,0.0,37
554,West Miramar Sanitary Landfill,205531.19,4,2011,2497.0,0.0,37
557,Borrego Landfill,1048.81,1,2012,68679.61,0.0,37
558,Las Pulgas Landfill,6987.0,1,2012,68679.61,0.0,37
559,Otay Landfill,230271.36,1,2012,43019.34,0.0,37
560,San Onofre Landfill,212.0,1,2012,43019.34,0.0,37
561,Sycamore Landfill,199513.62,1,2012,20325.27,0.0,37
562,West Miramar Sanitary Landfill,207411.82,1,2012,5335.0,0.0,37
564,Borrego Landfill,958.02,2,2012,77379.71,0.0,37
565,Las Pulgas Landfill,6837.0,2,2012,77379.71,0.0,37
566,Otay Landfill,250640.18,2,2012,52357.39,0.0,37
567,San Onofre Landfill,183.0,2,2012,52357.39,0.0,37
568,Sycamore Landfill,212463.24,2,2012,21102.32,0.0,37
569,West Miramar Sanitary Landfill,232347.18,2,2012,3920.0,0.0,37
571,Borrego Landfill,685.4,3,2012,74269.35,0.0,37
572,Las Pulgas Landfill,6668.0,3,2012,74269.35,0.0,37
573,Otay Landfill,247591.17,3,2012,53387.52,0.0,37
574,San Onofre Landfill,129.0,3,2012,53387.52,0.0,37
575,Sycamore Landfill,217308.37,3,2012,17341.83,0.0,37
576,West Miramar Sanitary Landfill,228575.78,3,2012,3540.0,0.0,37
578,Borrego Landfill,908.48,4,2012,72085.99,0.0,37
579,Las Pulgas Landfill,6761.0,4,2012,72085.99,0.0,37
580,Otay Landfill,250611.06,4,2012,51106.54,0.0,37
581,San Onofre Landfill,174.0,4,2012,51106.54,0.0,37
582,Sycamore Landfill,227408.41,4,2012,17576.95,0.0,37
583,West Miramar Sanitary Landfill,199839.06,4,2012,3402.5,0.0,37
586,Borrego Landfill,906.48,1,2013,61381.66,0.0,37
587,Las Pulgas Landfill,6347.0,1,2013,61381.66,0.0,37
588,Otay Landfill,237679.01,1,2013,42568.58,0.0,37
589,San Onofre Landfill,99.0,1,2013,42568.58,0.0,37
590,Sycamore Landfill,219019.41,1,2013,15173.08,0.0,37
591,West Miramar Sanitary Landfill,201933.27,1,2013,3640.0,0.0,37
593,Borrego Landfill,931.04,2,2013,63178.73,0.0,37
594,Las Pulgas Landfill,6587.0,2,2013,63178.73,0.0,37
595,Otay Landfill,300572.3,2,2013,44552.0,0.0,37
596,San Onofre Landfill,33.0,2,2013,44552.0,0.0,37
597,Sycamore Landfill,245826.97,2,2013,15546.73,0.0,37
598,West Miramar Sanitary Landfill,204328.07,2,2013,3080.0,0.0,37
600,Borrego Landfill,570.55,3,2013,78163.38,0.0,37
601,Las Pulgas Landfill,7201.0,3,2013,78163.38,0.0,37
602,Otay Landfill,274108.77,3,2013,53094.45,0.0,37
603,San Onofre Landfill,69.0,3,2013,53094.45,0.0,37
604,Sycamore Landfill,246710.79,3,2013,20018.93,0.0,37
605,West Miramar Sanitary Landfill,216810.2,3,2013,5050.0,0.0,37
607,Borrego Landfill,654.07,4,2013,71751.45,0.0,37
608,Las Pulgas Landfill,7392.0,4,2013,71751.45,0.0,37
609,Otay Landfill,296649.55,4,2013,50350.97,0.0,37
610,San Onofre Landfill,152.0,4,2013,50350.97,0.0,37
611,Sycamore Landfill,230873.48,4,2013,18430.48,0.0,37
612,West Miramar Sanitary Landfill,215555.01,4,2013,2970.0,0.0,37
615,Borrego Landfill,721.61,1,2014,68800.78,0.0,37
616,Las Pulgas Landfill,6929.0,1,2014,68800.78,0.0,37
617,Otay Landfill,275157.79,1,2014,48088.14,0.0,37
618,San Onofre Landfill,354.0,1,2014,48088.14,0.0,37
619,Sycamore Landfill,228707.53,1,2014,18092.64,0.0,37
620,West Miramar Sanitary Landfill,217555.29,1,2014,2620.0,0.0,37
622,Borrego Landfill,763.52,2,2014,83902.12,0.0,37
623,Las Pulgas Landfill,6414.0,2,2014,83902.12,0.0,37
624,Otay Landfill,287789.42,2,2014,56500.34,0.0,37
625,San Onofre Landfill,140.0,2,2014,56500.34,0.0,37
626,Sycamore Landfill,242164.01,2,2014,24331.78,0.0,37
627,West Miramar Sanitary Landfill,214414.35,2,2014,3070.0,0.0,37
629,Borrego Landfill,483.37,3,2014,74611.67,0.0,37
630,Las Pulgas Landfill,6864.0,3,2014,74611.67,0.0,37
631,Otay Landfill,347315.14,3,2014,53300.83,0.0,37
632,San Onofre Landfill,105.0,3,2014,53300.83,0.0,37
633,Sycamore Landfill,237222.4,3,2014,18010.84,0.0,37
634,West Miramar Sanitary Landfill,225521.15,3,2014,3300.0,0.0,37
636,Borrego Landfill,583.71,4,2014,78893.04,0.0,37
637,Las Pulgas Landfill,6094.0,4,2014,78893.04,0.0,37
638,Otay Landfill,327796.95,4,2014,57191.59,0.0,37
639,San Onofre Landfill,47.0,4,2014,57191.59,0.0,37
640,Sycamore Landfill,228406.16,4,2014,18774.45,0.0,37
641,West Miramar Sanitary Landfill,209537.44,4,2014,2927.0,0.0,37
644,Borrego Landfill,527.38,1,2015,72910.06,0.0,37
645,Las Pulgas Landfill,6414.0,1,2015,72910.06,0.0,37
646,Otay Landfill,333755.15,1,2015,52387.96,0.0,37
647,San Onofre Landfill,179.0,1,2015,52387.96,0.0,37
648,Sycamore Landfill,219894.21,1,2015,20389.1,0.0,37
649,West Miramar Sanitary Landfill,209695.82,1,2015,133.0,0.0,37
651,Borrego Landfill,644.93,2,2015,74599.2,0.0,37
652,Las Pulgas Landfill,6554.0,2,2015,74599.2,0.0,37
653,Otay Landfill,364641.04,2,2015,57633.22,0.0,37
654,San Onofre Landfill,142.0,2,2015,57633.22,0.0,37
655,Sycamore Landfill,225145.36,2,2015,16965.98,0.0,37
656,West Miramar Sanitary Landfill,228021.17,2,2015,16965.98,0.0,37
658,Borrego Landfill,495.63,3,2015,79452.76,0.0,37
659,Las Pulgas Landfill,6412.0,3,2015,79452.76,0.0,37
660,Otay Landfill,371009.84,3,2015,59623.49,0.0,37
661,San Onofre Landfill,69.0,3,2015,59623.49,0.0,37
662,Sycamore Landfill,239406.85,3,2015,18135.27,0.0,37
663,West Miramar Sanitary Landfill,230015.72,3,2015,1694.0,0.0,37
665,Borrego Landfill,656.83,4,2015,81522.38,0.0,37
666,Las Pulgas Landfill,4704.0,4,2015,81522.38,0.0,37
667,Otay Landfill,342706.85,4,2015,61005.16,0.0,37
668,San Onofre Landfill,14.0,4,2015,61005.16,0.0,37
669,Sycamore Landfill,243978.32,4,2015,20517.22,0.0,37
670,West Miramar Sanitary Landfill,220463.25,4,2015,20517.22,0.0,37
673,Borrego Landfill,570.0,1,2016,78770.5,0.0,37
674,Las Pulgas Landfill,6453.0,1,2016,78770.5,0.0,37
675,Otay Landfill,338747.99,1,2016,56029.54,0.0,37
676,San Onofre Landfill,1.0,1,2016,56029.54,0.0,37
677,Sycamore Landfill,239740.44,1,2016,22721.03,0.0,37
678,West Miramar Sanitary Landfill,229440.28,1,2016,19.93,0.0,37
680,Borrego Landfill,618.04,2,2016,96243.45,0.0,37
681,Las Pulgas Landfill,6257.0,2,2016,96243.45,0.0,37
682,Otay Landfill,361589.41,2,2016,77855.17,0.0,37
683,San Onofre Landfill,1.0,2,2016,77855.17,0.0,37
684,Sycamore Landfill,244575.14,2,2016,18360.28,0.0,37
685,West Miramar Sanitary Landfill,225296.95,2,2016,28.0,0.0,37
687,Borrego Landfill,505.91,3,2016,84627.46,0.0,37
688,Las Pulgas Landfill,6234.0,3,2016,84627.46,0.0,37
689,Otay Landfill,365755.61,3,2016,62550.37,0.0,37
690,San Onofre Landfill,48.2,3,2016,62550.37,0.0,37
691,Sycamore Landfill,242166.23,3,2016,21533.09,0.0,37
692,West Miramar Sanitary Landfill,230235.12,3,2016,544.0,0.0,37
694,Borrego Landfill,623.26,4,2016,71998.86,0.0,37
695,Las Pulgas Landfill,4819.0,4,2016,71998.86,0.0,37
696,Otay Landfill,346947.37,4,2016,50404.12,0.0,37
697,San Onofre Landfill,15.0,4,2016,50404.12,0.0,37
698,Sycamore Landfill,235320.27,4,2016,20290.74,0.0,37
699,West Miramar Sanitary Landfill,196981.35,4,2016,1304.0,0.0,37
702,Borrego Landfill,512.0,1,2017,77627.19,0.0,37
703,Las Pulgas Landfill,3873.0,1,2017,77627.19,0.0,37
704,Otay Landfill,391283.19,1,2017,47035.13,0.0,37
705,Sycamore Landfill,238608.04,1,2017,24429.06,0.0,37
706,West Miramar Sanitary Landfill,206063.32,1,2017,6163.0,0.0,37
708,Borrego Landfill,584.61,2,2017,82371.1,0.0,37
709,Las Pulgas Landfill,4207.0,2,2017,82371.1,0.0,37
710,Otay Landfill,371585.84,2,2017,58806.45,0.0,37
711,San Onofre Landfill,11.0,2,2017,58806.45,0.0,37
712,Sycamore Landfill,260990.1,2,2017,22750.65,0.0,37
713,West Miramar Sanitary Landfill,222025.28,2,2017,814.0,0.0,37
715,Borrego Landfill,451.54,3,2017,78082.68,0.0,37
716,Las Pulgas Landfill,4341.0,3,2017,78082.68,0.0,37
717,Otay Landfill,381505.01,3,2017,57588.14,0.0,37
718,Sycamore Landfill,252578.85,3,2017,20079.54,0.0,37
719,West Miramar Sanitary Landfill,223222.97,3,2017,415.0,0.0,37
721,Borrego Landfill,577.9,4,2017,75224.62,0.0,37
722,Las Pulgas Landfill,4187.0,4,2017,75224.62,0.0,37
723,Otay Landfill,359454.77,4,2017,58271.01,0.0,37
724,Sycamore Landfill,204936.31,4,2017,16953.61,0.0,37
725,West Miramar Sanitary Landfill,216935.97,4,2017,16953.61,0.0,37
7,Austin Road /Forward Landfill,28866.0,1,1995,0.0,0.0,39
8,Corral Hollow Landfill,21225.6,1,1995,0.0,0.0,39
9,Foothill Sanitary Landfill,32090.0,1,1995,0.0,0.0,39
10,"Forward Landfill, Inc.",765.0,1,1995,0.0,0.0,39
11,French Camp Landfill,8816.3,1,1995,0.0,0.0,39
12,North County Landfill & Recycling Center,33386.3,1,1995,0.0,0.0,39
14,Austin Road /Forward Landfill,29320.0,2,1995,0.0,0.0,39
15,Corral Hollow Landfill,10009.1,2,1995,0.0,0.0,39
16,Foothill Sanitary Landfill,59172.1,2,1995,0.0,0.0,39
17,"Forward Landfill, Inc.",5171.0,2,1995,0.0,0.0,39
18,French Camp Landfill,9598.7,2,1995,0.0,0.0,39
19,North County Landfill & Recycling Center,24058.7,2,1995,0.0,0.0,39
21,Austin Road /Forward Landfill,41708.1,3,1995,0.0,0.0,39
22,Foothill Sanitary Landfill,54747.0,3,1995,0.0,0.0,39
23,"Forward Landfill, Inc.",5992.0,3,1995,0.0,0.0,39
24,French Camp Landfill,6777.2,3,1995,0.0,0.0,39
25,North County Landfill & Recycling Center,28418.7,3,1995,0.0,0.0,39
27,Austin Road /Forward Landfill,42664.7,4,1995,0.0,0.0,39
28,Foothill Sanitary Landfill,46806.0,4,1995,0.0,0.0,39
29,"Forward Landfill, Inc.",2876.0,4,1995,0.0,0.0,39
30,French Camp Landfill,2306.1,4,1995,0.0,0.0,39
